I0712 15:30:50.297367       1 flags.go:57] FLAG: --add-dir-header="false"
I0712 15:31:48.339935       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:31:48.339970       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:31:49.323156       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:31:49.330449       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:31:49.330640       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:31:49.332612       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:31:49.332630       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:31:50.323408       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:31:50.331204       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:31:50.331365       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:31:50.333462       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:31:50.333477       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:31:51.324117       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:31:51.333575       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:31:51.333894       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:31:51.337933       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:31:51.337966       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:31:52.323097       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:31:52.335767       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:31:52.336103       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:31:52.339465       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:31:52.339525       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:31:53.323419       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:31:53.336166       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:31:53.336397       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:31:53.338516       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:31:53.338535       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:31:54.324118       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:31:54.333968       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:31:54.334464       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:31:54.337965       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:31:54.338027       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:31:54.702051       1 controller_fetcher.go:95] Starting to refresh entries in controllerFetchers scaleSubresourceCacheStorage
I0712 15:31:54.702150       1 controller_fetcher.go:100] Finished refreshing 0 entries in controllerFetchers scaleSubresourceCacheStorage
I0712 15:31:54.702173       1 controller_cache_storage.go:135] Removing entries from controllerCacheStorage
I0712 15:31:54.702192       1 controller_cache_storage.go:146] Removed 0 entries from controllerCacheStorage
I0712 15:31:55.323902       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:31:55.331971       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:31:55.332177       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:31:55.333910       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:31:55.333925       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:31:56.324062       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:31:56.334484       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:31:56.334934       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:31:56.339555       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:31:56.339588       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:31:57.323140       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:31:57.332209       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:31:57.332768       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:31:57.336395       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:31:57.336425       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:31:58.323481       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:31:58.333557       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:31:58.333950       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:31:58.338309       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:31:58.338343       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:31:59.324038       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:31:59.335108       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:31:59.335591       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:31:59.340845       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:31:59.340873       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:00.323144       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:00.335806       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:00.336095       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:00.339509       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:00.339528       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:01.323125       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:01.333650       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:01.334181       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:01.399148       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:01.399236       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:01.706114       1 controller_fetcher.go:95] Starting to refresh entries in controllerFetchers scaleSubresourceCacheStorage
I0712 15:32:01.706168       1 controller_fetcher.go:100] Finished refreshing 0 entries in controllerFetchers scaleSubresourceCacheStorage
I0712 15:32:01.706182       1 controller_cache_storage.go:135] Removing entries from controllerCacheStorage
I0712 15:32:01.706195       1 controller_cache_storage.go:146] Removed 0 entries from controllerCacheStorage
I0712 15:32:02.323984       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:02.336710       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:02.337126       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:02.344625       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:02.344662       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:03.323566       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:03.339426       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:03.339884       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:03.399929       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:03.399999       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:04.323036       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:04.331273       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:04.331621       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:04.334942       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:04.334965       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:05.323444       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:05.336670       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:05.336897       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:05.339746       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:05.339794       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:06.394111       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:06.500607       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:06.500988       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:06.694961       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:06.694997       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:07.323150       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:07.331304       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:07.331580       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:07.334086       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:07.334104       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:08.323141       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:08.383243       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:08.383622       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:08.386700       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:08.386720       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:08.708863       1 controller_fetcher.go:95] Starting to refresh entries in controllerFetchers scaleSubresourceCacheStorage
I0712 15:32:08.708909       1 controller_fetcher.go:100] Finished refreshing 0 entries in controllerFetchers scaleSubresourceCacheStorage
I0712 15:32:08.708925       1 controller_cache_storage.go:135] Removing entries from controllerCacheStorage
I0712 15:32:08.708933       1 controller_cache_storage.go:146] Removed 0 entries from controllerCacheStorage
I0712 15:32:09.323792       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:09.336117       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:09.336395       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:09.339060       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:09.339091       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:10.323799       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:10.415637       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:10.416023       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:10.420865       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:10.420905       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:11.334176       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:11.344339       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:11.344791       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:11.350531       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:11.350578       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:12.323437       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:12.333929       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:12.334253       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:12.337142       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:12.337165       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:13.323237       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:13.332947       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:13.333330       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:13.338658       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:13.338691       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:14.323312       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:14.335870       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:14.336114       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:14.340265       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:14.340290       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:15.323960       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:15.335096       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:15.335399       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:15.340791       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:15.340822       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:15.710041       1 controller_fetcher.go:95] Starting to refresh entries in controllerFetchers scaleSubresourceCacheStorage
I0712 15:32:15.710063       1 controller_fetcher.go:100] Finished refreshing 0 entries in controllerFetchers scaleSubresourceCacheStorage
I0712 15:32:15.710078       1 controller_cache_storage.go:135] Removing entries from controllerCacheStorage
I0712 15:32:15.710082       1 controller_cache_storage.go:146] Removed 0 entries from controllerCacheStorage
I0712 15:32:16.323552       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:16.332714       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:16.332932       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:16.335494       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:16.335519       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:17.323591       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:17.332825       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:17.333172       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:17.335523       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:17.335538       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:18.323171       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:18.334579       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:18.334969       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:18.339738       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:18.339774       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:19.324055       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:19.335093       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:19.335396       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:19.338643       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:19.338665       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:20.323105       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:20.331273       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:20.331434       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:20.333759       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:20.333775       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:21.323277       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:21.333518       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:21.333836       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:21.337901       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:21.337922       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:22.324015       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:22.334718       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:22.335163       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:22.340504       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:22.340533       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:22.710522       1 controller_fetcher.go:95] Starting to refresh entries in controllerFetchers scaleSubresourceCacheStorage
I0712 15:32:22.710554       1 controller_fetcher.go:100] Finished refreshing 0 entries in controllerFetchers scaleSubresourceCacheStorage
I0712 15:32:22.710564       1 controller_cache_storage.go:135] Removing entries from controllerCacheStorage
I0712 15:32:22.710572       1 controller_cache_storage.go:146] Removed 0 entries from controllerCacheStorage
I0712 15:32:23.323250       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:23.333314       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:23.333516       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:23.335825       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:23.335841       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:24.323132       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:24.334769       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:24.335035       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:24.338901       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:24.338921       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:25.323934       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:25.340202       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:25.340548       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:25.346436       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:25.346467       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:26.323445       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:26.337250       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:26.338207       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:26.343918       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:26.343965       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:27.323960       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:27.333952       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:27.334313       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:27.339007       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:27.339024       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:28.323404       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:28.332395       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:28.332833       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:28.336609       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:28.336638       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:29.323804       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:29.333091       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:29.333430       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:29.338662       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:29.338696       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:29.711230       1 controller_fetcher.go:95] Starting to refresh entries in controllerFetchers scaleSubresourceCacheStorage
I0712 15:32:29.711393       1 controller_fetcher.go:100] Finished refreshing 0 entries in controllerFetchers scaleSubresourceCacheStorage
I0712 15:32:29.711498       1 controller_cache_storage.go:135] Removing entries from controllerCacheStorage
I0712 15:32:29.711573       1 controller_cache_storage.go:146] Removed 0 entries from controllerCacheStorage
I0712 15:32:30.323875       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:30.333052       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:30.333497       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:30.339281       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:30.339347       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:31.324148       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:31.334711       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:31.335056       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:31.341137       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:31.341171       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:32.323188       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:32.333488       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:32.333895       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:32.339272       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:32.339310       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:33.323174       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:33.336038       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:33.336447       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:33.342831       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:33.342870       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:34.323246       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:34.332470       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:34.332826       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:34.336587       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:34.336616       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:35.323152       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:35.332980       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:35.333302       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:35.335588       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:35.335658       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:36.323666       1 cluster_feeder.go:373] Fetched 1 VPAs.
I0712 15:32:36.340708       1 metrics_client.go:74] 61 podMetrics retrieved for all namespaces
I0712 15:32:36.341367       1 cluster_feeder.go:462] ClusterSpec fed with #134 ContainerUsageSamples for #67 containers. Dropped #0 samples.
I0712 15:32:36.345317       1 recommender.go:109] Execute Update VPA, Reason: ClusterOOMTODO? false, VPAOOMTodo? false, Algorithm? false
I0712 15:32:36.345350       1 recommender.go:147] Key not exist yet workload-autopilot
I0712 15:32:36.712340       1 controller_fetcher.go:95] Starting to refresh entries in controllerFetchers scaleSubresourceCacheStorage
I0712 15:32:36.712433       1 controller_fetcher.go:100] Finished refreshing 0 entries in controllerFetchers scaleSubresourceCacheStorage
